experiment,pid,question,question_domain,own_response,guess,participant_binary_prediction,match_type,match_type_original,matched_question,is_matched,partner_response,question_type
no-chat,5d4b6bfb0cf3e60001d88c23,6,background,1,2,0,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,7,background,1,2,0,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,8,background,5,4,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,9,background,4,4,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,10,background,4,3,0,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,11,identity,1,1,1,high,high,13,False,,same_domain
no-chat,5d4b6bfb0cf3e60001d88c23,12,identity,5,3,0,high,high,13,False,,same_domain
no-chat,5d4b6bfb0cf3e60001d88c23,13,identity,3,3,1,high,high,13,True,3.0,observed
no-chat,5d4b6bfb0cf3e60001d88c23,14,identity,3,4,0,high,high,13,False,,same_domain
no-chat,5d4b6bfb0cf3e60001d88c23,15,identity,1,1,1,high,high,13,False,,same_domain
no-chat,5d4b6bfb0cf3e60001d88c23,16,morality,3,2,0,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,17,morality,3,4,0,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,18,morality,4,4,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,19,morality,1,1,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,20,morality,4,3,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,21,politics,1,1,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,22,politics,3,3,0,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,23,politics,2,1,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,24,politics,4,3,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,25,politics,5,5,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,26,preferences,4,4,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,27,preferences,1,2,0,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,28,preferences,3,3,0,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,29,preferences,3,4,0,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,30,preferences,5,4,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,31,religion,2,2,0,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,32,religion,2,2,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,33,religion,2,2,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,34,religion,3,2,1,high,high,13,False,,different_domain
no-chat,5d4b6bfb0cf3e60001d88c23,35,religion,3,3,0,high,high,13,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,1,arbitrary,4,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,2,arbitrary,5,4,1,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,3,arbitrary,1,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,4,arbitrary,4,4,1,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,5,arbitrary,5,5,1,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,6,background,1,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,7,background,1,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,8,background,5,5,1,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,9,background,5,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,10,background,2,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,11,identity,1,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,12,identity,5,5,1,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,13,identity,5,5,1,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,14,identity,2,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,15,identity,5,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,16,morality,3,3,1,high,high,16,True,3.0,observed
no-chat,5d6513f46f5284000118ef1d,17,morality,2,3,0,high,high,16,False,,same_domain
no-chat,5d6513f46f5284000118ef1d,18,morality,2,3,0,high,high,16,False,,same_domain
no-chat,5d6513f46f5284000118ef1d,19,morality,2,3,0,high,high,16,False,,same_domain
no-chat,5d6513f46f5284000118ef1d,20,morality,4,4,1,high,high,16,False,,same_domain
no-chat,5d6513f46f5284000118ef1d,21,politics,1,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,22,politics,2,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,23,politics,5,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,24,politics,5,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,25,politics,5,4,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,26,preferences,4,3,0,high,high,16,False,,different_domain
no-chat,5d6513f46f5284000118ef1d,27,preferences,5,4,1,high,high,16,False,,different_domain
